no,code,name,type,gu,gujuso,x,y,room,year,old,area,resident,ave_area,area,a1,a2,a3,a4,a5,a6,a7,a8,a9
583,70357,왕십리센트라스(왕십리뉴타운3),재개발,성동구,성동구 왕십리로 410 ,37.5563178,127.0433907,432,2016-11-30,4,"30,40,50,59",재개발,45,30,40,50,59,,,,,,
584,70359,돈암정릉,재개발,성북구,성북구 아리랑로 75 ,37.592927,127.0164235,107,2016-12-29,4,"39,46,51",재개발,45,39,46,51,,,,,,,
585,70351,고덕래미안힐스테이트,재건축장기전세,강동구,강동구 아리수로50길 50 ,37.5588261,127.1488077,211,2016-12-30,4,59,재건축장기전세,59,59,,,,,,,,,
586,70360,e편한세상신촌아파트(북아현1-3구역),재개발,서대문구,서대문구 북아현로1가길 20,37.5585864,126.9524315,196,2016-12-14,4,"32,42,59",재개발,44,32,42,59,,,,,,,
587,70361,보문3구역(보문파크뷰자이),재개발,성북구,성북구 보문사길 111,37.5829936,127.0176474,133,2017-01-18,4,"29,45,51",재개발,42,29,45,51,,,,,,,
588,70362,아현아이파크(아현1-3구역),재개발,마포구,마포구 마포대로 246,37.537501,126.9426057,85,2017-02-24,4,"39,49,59",재개발,49,39,49,59,,,,,,,
589,70358,래미안서초에스티지,재건축장기전세,서초구,서초구 서운로 107,37.4838547,127.0298499,65,2016-12-23,4,59,재건축장기전세,59,59,,,,,,,,,
590,70363,꿈의숲 롯데캐슬(미아4구역),재개발,강북구,강북구 오현로 56,37.629094,127.0398115,70,2017-02-27,4,"39,43,59",재개발,47,39,43,59,,,,,,,
591,30150,송파파크데일 3,행복주택,송파구,송파구 성내천로47길 22 ,37.494984,127.1556491,148,2017-01-09,4,"21,31",행복주택,26,21,31,,,,,,,,
592,70364,녹천역 두산위브(월계4구역),재개발,노원구,노원구 마들로5길25,37.64109761,127.05218,56,2017-02-28,4,"39,49,56",재개발,48,39,49,56,,,,,,,
593,81334,연극인맞춤형주택(삼선동2가 77),도시형생활주택,성북구,성북구 삼선동2가 77,37.58831841,127.0095714,11,2017-03-10,3,"22,23,31",연극인,25,22,23,31,,,,,,,
594,70372,신길7구역,재개발,영등포구,영등포구 신풍로 77,37.5010221,126.9118239,189,2017-04-12,3,"39,49,59",재개발,49,39,49,59,,,,,,,
595,70371,경희궁자이(돈의문1구역),재개발,종로구,종로구 송월길 130,37.5704666,126.9654458,308,2017-06-30,3,"39,42,44,54",재개발,45,39,42,44,54,,,,,,
596,79107,돈의문1(서울리츠2호),재개발,종로구,종로구 송월길 130,37.5704666,126.9654458,188,2017-06-30,3,39,재개발,39,39,,,,,,,,,
597,79105,하왕1-5(서울리츠2호),재개발,성동구,성동구 난계로 100,37.4583261,126.8763077,54,2017-07-28,3,"38,44",재개발,41,38,44,,,,,,,,
598,91056,은평구 산새마을(신사동237-231) 두레주택 사업,도시형생활주택,은평구,은평구 가좌로11나길 23,37.5967294,126.9064,5,2017-07-17,3,"14,15,16",대학생,15,14,15,16,,,,,,,
599,70374,왕십리자이아파트(하왕1-5구역),재개발,성동구,성동구 난계로 100,37.4583261,126.8763077,72,2017-07-28,3,"38,44",재개발,41,38,44,,,,,,,,
600,91064,휘경동 두레주택 조성사업,도시형생활주택,동대문구,동대문구 망우로18다길 31-5,37.5855349,127.0604754,6,2017-07-24,3,10,대학생,10,10,,,,,,,,,
601,79109,보문3(서울리츠2호),재개발,성북구,성북구 보문사길 111,37.5829936,127.0176474,75,2017-01-18,4,29,재개발,29,29,,,,,,,,,
602,79108,미아4(서울리츠2호),재개발,강북구,강북구 오현로 56,37.629094,127.0398115,35,2017-02-27,4,39,재개발,39,39,,,,,,,,,
603,70375,대림아크로타워스퀘어(영등포1-4구역),재개발,영등포구,영등포구 국회대로 54길10,37.52470037,126.9076632,152,2017-08-30,3,"26,33,66",재개발,42,26,33,66,,,,,,,
604,30137,천왕연지마을 1,행복주택,구로구,구로구 오류로 36-13,37.4879079,126.8396875,181,2017-06-23,3,"20,32,35",행복주택,29,20,32,35,,,,,,,
605,30138,천왕연지마을 2,행복주택,구로구,구로구 오리로 1102-13,37.4885175,126.8363607,138,2017-06-23,3,"19,40",행복주택,30,19,40,,,,,,,,
606,79103,영등포1-4(서울리츠2호),재개발,영등포구,영등포구 국회대로 54길10,37.52470037,126.9076632,48,2017-08-30,3,26,재개발,26,26,,,,,,,,,
607,30140,신내3 도시형생활주택(임대),행복주택,중랑구,중랑구 신내역로1길 142,37.6162509,127.1074384,50,2017-07-21,3,29,행복주택,29,29,,,,,,,,,
608,79106,북아현1-3(서울리츠2호),재개발,서대문구,서대문구 북아현로1가길 20,37.5585864,126.9524315,130,2017-03-28,3,32,재개발,32,32,,,,,,,,,
609,22367,위례지구 10블럭(임대),국민임대,송파구,송파구 위례순환로 477,37.4783978,127.1379054,1202,2017-08-08,3,"39,49",국민임대,44,39,49,,,,,,,,
610,22367,위례지구 10블럭(임대),장기전세,송파구,송파구 위례순환로 477,37.4783978,127.1379054,1202,2017-08-08,3,"39,49",장기전세,44,39,49,,,,,,,,
611,70373,장위2구역,재개발,성북구,성북구 돌곶이로 220,37.6101243,127.0577613,42,2017-10-30,3,"32,40,50",재개발,41,32,40,50,,,,,,,
612,79110,장위2구역(서울리츠2호),재개발,성북구,성북구 돌곶이로 220,37.6101243,127.0577613,50,2017-10-30,3,"32,40",재개발,36,32,40,,,,,,,,
613,70377,래미안프리미어팰리스(자양4재정비촉진구역),재개발,광진구,광진구 아차산로 345,37.5473613,127.1063934,27,2017-10-31,3,59,재개발,59,59,,,,,,,,,
614,70368,래미안프리미어팰리스,재건축장기전세,광진구,광진구 아차산로 345,37.5473613,127.1063934,22,2017-10-31,3,"59,84",재건축장기전세,72,59,84,,,,,,,,
615,70378,서울역 센트럴자이(만리2구역),재개발,중구,중구 만리재로 175,37.5534908,126.9630962,192,2017-08-07,3,"39,45,47",재개발,44,39,45,47,,,,,,,
616,22348,오금지구 보금자리주택 1단지(임대),국민임대,송파구,송파구 성내천로 6,37.4950513,127.1548656,252,2017-11-02,3,39,국민임대,39,39,,,,,,,,,
617,79102,만리2(서울리츠2호),재개발,중구,중구 만리재로 175,37.5534908,126.9630962,36,2017-08-07,3,39,재개발,39,39,,,,,,,,,
618,22348,오금지구 보금자리주택 1단지(임대),장기전세,송파구,송파구 성내천로 6,37.4950513,127.1548656,252,2017-11-02,3,39,장기전세,39,39,,,,,,,,,
619,70365,e편한세상화랑대,재건축장기전세,중랑구,중랑구 숙선옹주로 45,37.6145054,127.0803595,80,2017-05-25,3,59,재건축장기전세,59,59,,,,,,,,,
620,70366,서초푸르지오써밋,재건축장기전세,서초구,서초구 서운로 201,37.5012003,127.0207796,63,2017-06-22,3,59,재건축장기전세,59,59,,,,,,,,,
621,70367,힐스테이트백련산4차,재건축장기전세,은평구,은평구 백련산로 37,37.5939709,126.9231338,30,2017-08-16,3,59,재건축장기전세,59,59,,,,,,,,,
622,70369,문래동모아미래도,재건축장기전세,영등포구,영등포구 선유로9나길 5,37.5154299,126.8858519,23,2017-11-21,3,"59,84",재건축장기전세,72,59,84,,,,,,,,
623,70370,고덕숲아이파크,재건축장기전세,강동구,강동구 고덕로80길 134,37.5550858,127.1656457,27,2017-11-29,3,59,재건축장기전세,59,59,,,,,,,,,
624,30146,가양동 1457-1 모듈러 행복주택,행복주택,강서구,강서구 강서로 575,37.5565911,126.8376129,30,2017-11-10,3,"16,34",행복주택,25,16,34,,,,,,,,
625,70376,북한산 더샵(홍은12구역),재개발,서대문구,서대문구 통일로510,37.59404637,126.9414206,94,2017-12-15,3,34,재개발,34,34,,,,,,,,,
626,79230,힐스테이트서울숲리버(금호제20구역),재개발,성동구,성동구 독서당로 344,37.5481544,127.0237663,64,2018-02-19,3,"38,42",재개발,40,38,42,,,,,,,,
627,79111,금호20(서울리츠2호),재개발,성동구,성동구 독서당로 344,37.5481544,127.0237663,40,2018-02-19,3,38,재개발,38,38,,,,,,,,,
628,70385,금호파크힐스이편한세상아파트(금호제15),재개발,성동구,성동구 금호로 110,37.544754,127.0244115,65,2018-02-28,3,"30,40,50",재개발,40,30,40,50,,,,,,,
629,79114,금호15(서울리츠2호),재개발,성동구,성동구 금호로 110,37.544754,127.0244115,72,2018-02-28,3,"30,40,50",재개발,40,30,40,50,,,,,,,
630,22350,오금지구 보금자리주택 2단지(임대),국민임대,송파구,송파구 동남로 341,37.48755,127.11765,580,2018-04-08,2,"39,49,59",국민임대,49,39,49,59,,,,,,,
631,70390,서울숲리버뷰자이(행당제6구역),재개발,성동구,성동구 고산자로2길 65,37.551975,127.0363825,143,2018-06-30,2,"36,44,53",재개발,44,36,44,53,,,,,,,
632,79113,행당6(서울리츠2호),재개발,성동구,성동구 고산자로2길 65,37.551975,127.0363825,33,2018-06-30,2,"36,44,53",재개발,44,36,44,53,,,,,,,
633,70384,동대문롯데캐슬노블레스(전농11구역),재개발,동대문구,동대문구 답십리로 23길 30,37.57689436,127.0489823,100,2018-06-28,2,"39,42,51",재개발,1997,39,42,51,,,,,,,
634,70391,래미안미드카운티(답십리18구역),재개발,동대문구,동대문구 답십리로 141,37.5728434,127.0609449,172,2018-06-01,2,"38,43,55",재개발,45,38,43,55,,,,,,,
635,70380,래미안 로이파크(사당1구역),행복주택,동작구,동작구 사당로 23길 112,37.48827616,126.9731328,58,2018-04-23,2,81,행복주택,81,80.81810345,,,,,,,,,
636,70381,래미안서초에스티지S(서초우성2차),행복주택,서초구,서초구 서운로 104,37.4838547,127.0298499,91,2018-01-24,3,129,행복주택,129,129.1526374,,,,,,,,,
637,70383,삼성동 센트럴 IPARK(상아3차),행복주택,서초구,서초구 삼성로 629,37.51625321,127.0510708,57,2018-03-31,2,75,행복주택,75,74.71912281,,,,,,,,,
638,70386,반포래미안아이파크(서초한양),행복주택,서초구,서초구 서초중앙로 220,37.4890034,127.0145164,116,2018-08-30,2,118,행복주택,118,117.8819828,,,,,,,,,
639,22341,거여 리본타운,행복주택,송파구,송파구 오금로53길 14,37.4959276,127.1412445,128,2018-05-10,2,82,행복주택,82,82.135625,,,,,,,,,
640,70382,힐스테이트 청계(대농신안,행복주택,동대문구,동대문구 동대문구 천호대로55길 11,37.5722374,127.0471673,114,2018-06-29,2,64,행복주택,64,63.57210526,,,,,,,,,
641,30151,신내3지구 4단지 도시형생활주택,행복주택,중랑구,중랑구 중랑구 신내역로 160,37.61961399,127.1119078,289,2018-07-23,2,59,행복주택,59,59.06128028,,,,,,,,,
642,30141,천왕지구 8단지(임대),행복주택,구로구,구로구 구로구 금오로882,37.48320132,126.8338741,298,2018-09-17,2,75,행복주택,75,75.46966443,,,,,,,,,
643,30144,고척동 156,행복주택,구로구,구로구 구로구 고척로52나길25,37.50621213,126.8585557,28,2018-09-21,2,275,행복주택,275,275.3385714,,,,,,,,,
644,30144,고척동 156,장기전세,구로구,구로구 구로구 고척로52나길25,37.50621213,126.8585557,28,2018-09-21,2,275,장기전세,275,275.3385714,,,,,,,,,
645,70409,마포자이3차아파트(염리2구역),재개발,마포구,마포구 마포구 숭문길 98,37.5493794,126.9458001,132,2018-09-28,2,52,재개발,52,52,,,,,,,,,
646,70388,힐스테이트녹번(녹번제1-1구역),재개발,은평구,은평구 은평구 통일로610,37.60203769,126.93574,76,2018-10-10,2,143,재개발,143,142.6911842,,,,,,,,,
647,79112,녹번1-1(서울리츠2호),재개발,은평구,은평구 은평구 통일로610,37.60203769,126.93574,106,2018-10-10,2,"39,40",재개발,40,39,40,,,,,,,,
648,70387,반포센트럴푸르지오써밋(삼호가든4차),행복주택,서초구,서초구 서초구 고무래로 89,37.5005774,127.0183812,130,2018-09-28,2,116,행복주택,116,115.5823846,,,,,,,,,
649,30155,항동보금자리주택지구8단지(임대),국민임대,구로구,구로구 구로구 서해안로2036,37.49325063,126.8393601,384,2018-10-30,2,"39,49,59",국민임대,49,39,49,59,,,,,,,
650,70406,아크로리버하임(흑석7구역),재개발,동작구,동작구 동작구 현충로 52,37.5022473,126.9775612,155,2018-11-26,2,"39,42,59,72,84,113",재개발,68,39,42,59,72,84,113,,,,
651,70407,에듀포레아파트(흑석8구역),재개발,동작구,동작구 동작구 서달로 123,37.5078977,126.9626972,87,2018-11-29,2,"39,42,52,59,84,107,110",재개발,70,39,42,52,59,84,107,110,,,
652,70379,강변SK뷰,재건축장기전세,광진구,광진구 광진구 아차산로 431,37.5473613,127.1063934,20,2017-07-14,3,84101,재건축장기전세,84101,84101,,,,,,,,,
653,70408,래미안베라힐즈아파트(녹번1-2구역),재개발,은평구,은평구 은평구 통일로 630,37.6081082,126.9320386,125,2018-12-30,2,"38,43,46,47,51,59,84,114",재개발,60,38,43,46,47,51,59,84,114,,
654,70410,홍제센트럴아이파크아파트(홍제2구역),재개발,서대문구,서대문구 서대문구 통일로 395,37.58502616,126.9447076,130,2018-12-31,2,"34,43,51,59,84,117",재개발,65,34,43,51,59,84,117,,,,
655,81337,연극인맞춤형주택(성북동 186-12),도시형생활주택,성북구,성북구 성북동 186-12,37.59601525,126.9941545,12,2020-05-01,1,"16.41,32.82",연극인,25,16.41,32.82,,,,,,,,
656,70404,종로구 충신동 연극인 두레주택 6호점,기타임대,종로구,종로구 종로구 충신4길 28-3,37.57539214,127.0079747,4,2017-07-30,3,"6,18",연극인,12,6,18,,,,,,,,
657,70402,종로구 충신동 연극인 두레주택 4호점,기타임대,동대문구,동대문구 종로구?충신4길?28-3,37.57539214,127.0079747,4,2017-07-30,3,"6,18",연극인,12,6,18,,,,,,,,
658,70411,답십리파크자이아파트(답십리14구역),재개발,동대문구,동대문구 동대문구 답십리로56길 105,37.56896357,127.0585138,106,2019-01-22,2,"33,45,49,59,84",재개발,54,33,45,49,59,84,,,,,
659,79120,답십리14(서울리츠2호),재개발,동대문구,동대문구 동대문구 답십리로56길 105,37.56896357,127.0585138,0,2019-01-22,2,39,재개발,39,39,,,,,,,,,
660,79301,은뜨락(서울리츠1호),행복주택,은평구,은평구 은평구 통일로 972,37.6081082,126.9320386,350,2019-02-08,2,"39,44",행복주택,42,39,44,,,,,,,,
661,53012, ,다가구,동작구,동작구 성대로12길 35,37.4954356,126.9374484,8,1996-11-04,24,61,신혼부부,61,61.27,,,,,,,,,
662,53019, ,다가구,양천구,양천구 가로공원로66길 11,37.5353473,126.8324511,8,1993-10-14,27,32,다가구,32,32.42125,,,,,,,,,
663,53004, ,다가구,강서구,강서구 까치산로20가길 13,37.5480633,126.8520284,7,1997-12-26,23,50,다가구,50,49.86428571,,,,,,,,,
664,53014, ,다가구,서대문구,서대문구 명지대1다길 2,37.5815224,126.922577,7,1997-07-09,23,51,유공자 가정,51,51.43285714,,,,,,,,,
665,53010,가동,다가구,도봉구,도봉구 도봉로139길 81-12,37.6600045,127.0384734,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
666,53010,나동,다가구,도봉구,도봉구 도봉로139길 81-12,37.6600045,127.0384734,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
667,53022, ,다가구,은평구,은평구 응암로34나길 4,37.5984975,126.9233785,7,1994-12-13,26,47,1인 청년사업가,47,47.23142857,,,,,,,,,
668,53022, ,다가구,은평구,은평구 갈현로33길 36-3,37.6214809,126.9136826,7,1994-12-13,26,47,1인 청년사업가,47,47.23142857,,,,,,,,,
669,53022, ,다가구,은평구,은평구 서오릉로7길 15-1,37.6064337,126.921714,7,1994-12-13,26,47,1인 청년사업가,47,47.23142857,,,,,,,,,
670,53003, ,다가구,강북구,강북구 삼양로 577-20,37.6622213,127.013076,7,1994-03-24,26,38,다가구,38,37.70428571,,,,,,,,,
671,53013, ,다가구,마포구,마포구 망원로2길 65,37.5544295,126.9024099,12,1996-11-30,24,25,다가구,25,25.22583333,,,,,,,,,
672,53015, ,다가구,서초구,서초구 서초대로12길 8,37.4975453,127.0270696,10,1995-07-25,25,59,다가구,59,58.704,,,,,,,,,
673,53004, ,다가구,강서구,강서구 초록마을로22길 46,37.5378136,126.8491521,7,1997-12-26,23,50,다가구,50,49.86428571,,,,,,,,,
674,53006, ,다가구,광진구,광진구 아차산로28길 6-5,37.5396821,127.0664605,13,1994-12-01,26,39,다가구,39,39.16153846,,,,,,,,,
675,53010, ,다가구,도봉구,도봉구 해등로 337-12,37.65748,127.02287,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
676,53004, ,다가구,강서구,강서구 곰달래로 189-11,37.5312794,126.8548343,7,1997-12-26,23,50,다가구,50,49.86428571,,,,,,,,,
677,53025, ,다가구,중랑구,중랑구 망우로73길 84-20,37.6014695,127.1045849,13,1991-09-26,29,35,다가구,35,34.97692308,,,,,,,,,
678,53006, ,다가구,광진구,광진구 능동로59길 39-16,37.5688009,127.0847014,13,1994-12-01,26,39,다가구,39,39.16153846,,,,,,,,,
679,53017, ,다가구,성북구,성북구 보국문로8다길 11,37.6076549,127.013154,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
680,53007, ,다가구,구로구,구로구 개봉로15길 10-18,37.4916263,126.8552463,10,1996-06-15,24,40,다가구,40,39.578,,,,,,,,,
681,53006, ,다가구,광진구,광진구 긴고랑로39길 39,37.5594308,127.0910574,13,1994-12-01,26,39,다가구,39,39.16153846,,,,,,,,,
682,53017, ,다가구,성북구,성북구 한천로76가길 19,37.6101787,127.064872,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
683,53022, ,다가구,은평구,은평구 갈현로37길 7-12,37.622184,126.9164565,7,1994-12-13,26,47,1인 청년사업가,47,47.23142857,,,,,,,,,
684,53022, ,다가구,은평구,은평구 불광로9가길 4,37.61739581,126.931447,7,1994-12-13,26,47,1인 청년사업가,47,47.23142857,,,,,,,,,
685,53014, ,다가구,서대문구,서대문구 연희로41가길 103-13,37.5927107,126.9332029,7,1997-07-09,23,51,유공자 가정,51,51.43285714,,,,,,,,,
686,53017, ,다가구,성북구,성북구 서경로21길 57-3,37.6111612,127.0122257,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
687,53017, ,다가구,성북구,성북구 인촌로12길 34,37.58539287,127.0223148,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
688,53022, ,다가구,은평구,은평구 역말로2길 16,37.604675,126.9112717,7,1994-12-13,26,47,1인 청년사업가,47,47.23142857,,,,,,,,,
689,53015, ,다가구,서초구,서초구 마방로4길 16-28,37.4736225,127.0410546,10,1995-07-25,25,59,다가구,59,58.704,,,,,,,,,
690,53017, ,다가구,성북구,성북구 장위로31길 26,37.6158468,127.0477636,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
691,53014, ,다가구,서대문구,서대문구 증가로12나길 59,37.5830253,126.9195184,7,1997-07-09,23,51,유공자 가정,51,51.43285714,,,,,,,,,
