gov,gu,name,school,type,juso,student,class,x,y
서울시,강서구,세민정보고등학교,고등학교, 특성화고(직업), 서울특별시 강서구 방화대로34길 13 ,26.7,39,37.5701427,126.8193294
동부,동대문구,서울답십리초등학교,초등학교, 공립,서울특별시 동대문구 전농로3길 23 ,21.4,36,37.5701429,127.0562355
동부,동대문구,서울답십리초등학교병설유치원,유치원,공립,서울특별시 동대문구 전농로3길 23 ,18.8,4,37.5701429,127.0562355
중부,종로구,서울교동초등학교,초등학교, 공립,서울특별시 종로구 삼일대로 446 ,16.7,7,37.5701977,126.987576
중부,종로구,운현초등학교,초등학교, 사립,서울특별시 종로구 삼일대로 460 ,29,6,37.5701977,126.987576
동부,동대문구,서울동답초등학교,초등학교, 공립,서울특별시 동대문구 답십리로60길 12 ,23.4,23,37.5702606,127.0637463
강서,강서구,미래유치원,유치원,사립,서울특별시 강서구 양천로6길 28 ,16,4,37.5707907,126.8074712
강서,강서구,서울방화초등학교,초등학교, 공립,서울특별시 강서구 양천로6길 92 ,23.2,31,37.5707907,126.8074712
중부,종로구,서울효제초등학교,초등학교, 공립,서울특별시 종로구 대학로 12 ,17,20,37.5709762,127.0019432
서울시,마포구,상암고등학교,고등학교, 자율고, 서울특별시 마포구 월드컵북로 445 ,30.8,35,37.5709888,126.902223
서부,마포구,서울상암초등학교,초등학교, 공립,서울특별시 마포구 월드컵북로 353 ,23.8,42,37.5709888,126.902223
서부,마포구,서울상암초등학교병설유치원,유치원,공립,서울특별시 마포구 월드컵북로 353 ,23.3,3,37.5709888,126.902223
서부,마포구,서울중동초등학교,초등학교, 공립,서울특별시 마포구 월드컵북로 152 ,21.5,28,37.5709888,126.902223
서부,마포구,서울하늘초등학교,초등학교, 공립,서울특별시 마포구 월드컵북로  502-14,25.7,42,37.5709888,126.902223
서부,마포구,서울하늘초등학교병설유치원,유치원,공립,서울특별시 마포구 월드컵북로 502-14 ,24.4,5,37.5709888,126.902223
강동송파,강동구,강동중학교,중학교, 공립, 서울특별시 강동구 풍산로 237 ,27.6,23,37.5709898,127.1765401
성동광진,광진구,동서울유치원,유치원,사립,서울특별시 광진구 답십리로78길 26 ,21,1,37.571021,127.0819753
서부,마포구,서울신북초등학교,초등학교, 공립,서울특별시 마포구 월드컵북로38길 26 ,28.3,42,37.5713041,126.9043045
서부,마포구,중암중학교,중학교, 공립, 서울특별시 마포구 월드컵북로38길 25 ,31.9,38,37.5713041,126.9043045
강서,강서구,서강유치원,유치원,사립,서울특별시 강서구 금낭화로13길 47-9 ,23.8,6,37.5716628,126.8100176
성동광진,광진구,금빛유치원,유치원,사립,서울특별시 광진구 용마산로 107,29.3,3,37.5716964,127.0861415
성동광진,광진구,미파유치원,유치원,사립,서울특별시 광진구 용마산로 185 ,33.5,2,37.5716964,127.0861415
중부,종로구,서울숭신초등학교,초등학교, 공립,서울특별시 종로구 종로58길 30 ,9.9,18,37.5717253,127.0179134
서부,서대문구,서연중학교,중학교, 공립, 서울특별시 서대문구 연희로11마길 9-6 ,27.3,23,37.5727293,126.9269897
동부,동대문구,서울장평초등학교,초등학교, 공립,서울특별시 동대문구 답십리로 ,27.8,42,37.573228,127.0570051
강서,강서구,서울개화초등학교,초등학교, 공립,서울특별시 강서구 양천로 11 ,15.6,15,37.5733451,126.8166853
강서,강서구,서울양천초등학교,초등학교, 공립,서울특별시 강서구 양천로 329 ,22.6,25,37.5733451,126.8166853
강서,강서구,서울염창초등학교,초등학교, 공립,서울특별시 강서구 양천로 646-28 ,23.6,40,37.5733451,126.8166853
동부,동대문구,신동아유치원,유치원,사립,서울특별시 동대문구 무학로26길 16 ,23.1,7,37.573361,127.0324431
동부,중랑구,서울중곡초등학교,초등학교, 공립,서울특별시 중랑구 면목로23길 20 ,24,52,37.5734559,127.0830817
동부,중랑구,서울중곡초등학교병설유치원,유치원,공립,서울특별시 중랑구 면목로23길 20 ,26,2,37.5734559,127.0830817
서부,서대문구,새나유치원,유치원,사립,서울특별시 서대문구 가재울로 43 ,24.3,6,37.5739054,126.9193536
동부,동대문구,서울신답초등학교,초등학교, 공립,서울특별시 동대문구 천호대로 177 ,23.1,23,37.5740597,127.0344593
서울시,강서구,한서고등학교,고등학교, 일반고, 서울 강서구 양천로11길 47 ,30.4,33,37.5740824,126.8099455
서울시,동대문구,대광고등학교,고등학교, 자율고, 서울특별시 동대문구 안암로 6 ,31.6,35,37.5741982,127.0395092
동부,동대문구,대광중학교,중학교, 사립, 서울특별시 동대문구 안암로 6 ,30.7,21,37.5741982,127.0395092
동부,동대문구,백주유치원,유치원,사립,서울특별시 동대문구 서울시립대로  18길 19 ,30.7,3,37.5741982,127.0395092
중부,종로구,서울독립문초등학교,초등학교, 공립,서울특별시 종로구 통일로12길 23 ,21,22,37.5742447,126.9616768
강서,강서구,우람유치원,유치원,사립,서울특별시 강서구 방화대로45길 32 ,20,8,37.5742915,126.8139743
강서,강서구,방화이화유치원,유치원,사립,서울특별시 강서구 양천로17길 4-55 ,24,4,37.5743425,126.8129068
동부,중랑구,용마중학교,중학교, 공립, 서울특별시 중랑구 면목로28길 18 ,29.4,28,37.5744559,127.0866463
동부,동대문구,숭인중학교,중학교, 공립, 서울특별시 동대문구 천호대로47길 34 ,26.7,19,37.5744572,127.0438514
동부,동대문구,동대문중학교,중학교, 공립, 서울특별시 동대문구 사가정로 59 ,27.5,32,37.5744889,127.0521741
동부,동대문구,서울장평초등학교병설유치원,유치원,공립,서울특별시 동대문구 답십리로69길 27 ,23,3,37.5751937,127.0740928
서울시,종로구,대신고등학교,고등학교, 일반고, 서울특별시 종로구 사직로 9 ,33.2,36,37.5754114,126.9771461
중부,종로구,대신중학교,중학교, 사립, 서울특별시 종로구 사직로 9 ,29.4,18,37.5754114,126.9771461
중부,종로구,서울숭신초등학교병설유치원,유치원,공립,서울특별시 종로구 종로 58길 30 ,16.7,3,37.575471,127.020255
서울시,동대문구,청량고등학교,고등학교, 자율고, 서울특별시 동대문구 왕산로 303 ,28.1,42,37.575917,127.0238918
동부,동대문구,청량중학교,중학교, 공립, 서울특별시 동대문구 왕산로 301 ,26.6,29,37.575917,127.0238918
서울시,강서구,강서공업고등학교,고등학교, 특성화고(직업), 서울특별시 강서구 방화대로47길 9 ,25.9,24,37.5761628,126.8149871
강서,강서구,서울치현초등학교,초등학교, 공립,서울특별시 강서구 방화대로47길 43 서울치현초등학교,25.4,35,37.5761628,126.8149871
강서,강서구,방원중학교,중학교, 공립, 서울특별시 강서구 금낭화로 268 ,26.6,22,37.5761896,126.8122948
강서,강서구,삼정중학교,중학교, 공립, 서울특별시 강서구 금낭화로 210 ,24.9,17,37.5761896,126.8122948
강서,강서구,서울삼정초등학교,초등학교, 공립,서울특별시 강서구 금낭화로 222 ,19.9,16,37.5761896,126.8122948
강서,강서구,한나유치원,유치원,사립,서울특별시 강서구 금낭화로 287-19 ,22.3,8,37.5761896,126.8122948
중부,종로구,봄샘유치원,유치원,사립,서울특별시 종로구 율곡로 264 ,18.3,3,37.5762524,126.9848643
강서,강서구,서울정곡초등학교,초등학교, 공립,서울특별시 강서구 방화대로50길 22 ,20.2,19,37.5765263,126.8181642
강서,강서구,서울정곡초등학교병설유치원,유치원,공립,서울특별시 강서구 방화대로50길 22 ,23.3,3,37.5765263,126.8181642
동부,동대문구,한양유치원,유치원,사립,서울특별시 동대문구 답십리로 184 ,19.4,7,37.57682,127.04589
북부,노원구,한양유치원,유치원,사립,서울특별시 노원구 마들로 31 ,25,5,37.57682,127.04589
동부,중랑구,서울면남초등학교,초등학교, 공립,서울특별시 중랑구 면목로30나길 38 ,20.9,25,37.577213,127.088178
서울시,서대문구,가재울고등학교,고등학교, 일반고, 서울특별시 서대문구 수색로 100-35,29.2,31,37.5772579,126.9027849
서부,서대문구,가재울중학교,중학교, 공립, 서울특별시 서대문구 수색로 150-35 ,29.9,23,37.5772579,126.9027849
중부,종로구,서울매동초등학교,초등학교, 공립,서울특별시 종로구 사직로9길 19 ,18.6,14,37.57742375,126.9667313
동부,동대문구,서울용두초등학교,초등학교, 공립,서울특별시 동대문구 천호대로13길 43 ,21.7,23,37.5774838,127.0298009
서부,서대문구,연희중학교,중학교, 공립, 서울특별시 서대문구 증가로 170 ,29.7,31,37.5775891,126.9218376
서부,서대문구,서울북가좌초등학교,초등학교, 공립,서울특별시 서대문구 거북골로19길 20 ,24.7,60,37.5775982,126.908594
중부,종로구,서울대학교사범대학부설여자중학교,중학교, 국립, 서울특별시 종로구 대학로 64 ,27.6,34,37.57774515,127.0027943
중부,종로구,서울대학교사범대학부설초등학교,초등학교, 국립,서울특별시 종로구 대학로 64 ,22.4,31,37.57774515,127.0027943
중부,종로구,덕성여자중학교,중학교, 사립, 서울특별시 종로구 율곡로3길 49 ,22.8,20,37.5778721,126.9820051
서울시,종로구,덕성여자고등학교,고등학교, 일반고, 서울특별시 종로구 율곡로3길 50 ,33.6,29,37.57799105,126.9829716
서부,서대문구,조은유치원,유치원,사립,서울특별시 서대문구 증가로 191 ,25.4,5,37.57805475,126.9170801
성동광진,성동구,조은유치원,유치원,사립,서울특별시 성동구 살곶이길 50 ,10,4,37.57805475,126.9170801
서부,서대문구,연북중학교,중학교, 공립, 서울특별시 서대문구 연희로36길 32 ,28.6,25,37.5780913,126.9375657
동부,동대문구,푸른솔유치원,유치원,사립,서울특별시 동대문구 전농로10길 20 ,20,5,37.5781306,127.063583
서부,마포구,나사렛유치원,유치원,사립,서울특별시 마포구 매봉산로 24 ,19.1,7,37.5782684,126.8935001
동부,동대문구,새일문유치원,유치원,사립,서울특별시 동대문구 장한로 165 ,33,2,37.5782749,127.0721836
서부,서대문구,해맑은유치원,유치원,사립,서울특별시 서대문구 거북골로21길 55 ,7.5,4,37.5783686,126.9062875
동부,동대문구,서울홍파초등학교,초등학교, 공립,서울특별시 동대문구 고산자로 518 ,20.5,24,37.5785316,127.0383717
동부,동대문구,서울홍파초등학교병설유치원,유치원,공립,서울특별시 동대문구 고산자로 518 ,18,3,37.5785316,127.0383717
동부,동대문구,자람유치원,유치원,사립,서울특별시 동대문구 고산자로 534 ,6.3,8,37.5785316,127.0383717
동부,동대문구,서울전동초등학교,초등학교, 공립,서울특별시 동대문구 전농로16길 61 ,22.8,36,37.5786196,127.0575357
동부,동대문구,서울전동초등학교병설유치원,유치원,공립,서울특별시 동대문구 전농로16길 61 ,23.3,3,37.5786196,127.0575357
성북,성북구,대광초등학교,초등학교, 사립,서울특별시 성북구 안암로 5 ,26.9,18,37.5786614,127.0236155
서울시,종로구,배화여자고등학교,고등학교, 일반고, 서울특별시 종로구 필운대로1길 34 ,30.4,27,37.57876725,126.9665329
중부,종로구,배화여자대학교 부속 배화유치원,유치원,사립,서울특별시 종로구 필운대로1길 34 ,24.7,3,37.57876725,126.9665329
중부,종로구,배화여자중학교,중학교, 사립, 서울특별시 종로구 필운대로1길 34 배화여자중학교,31.4,23,37.57876725,126.9665329
서울시,종로구,풍문여자고등학교,고등학교, 일반고, 서울특별시 종로구 율곡로3길 4 ,34.6,37,37.5788871,126.9828564
동부,중랑구,동일유치원,유치원,사립,서울특별시 중랑구 면목로35길 21 ,18.3,6,37.5789172,127.0837619
남부,금천구,동일유치원,유치원,사립,서울시 금천구 탑골로 10길  45,22.7,6,37.5789172,127.0837619
서부,마포구,상암중학교,중학교, 공립, 서울특별시 마포구 상암산로1길 26 ,32.1,36,37.5789681,126.8872149
강서,강서구,아람유치원,유치원,사립,서울특별시 강서구 금낭화로23길 8 ,18.3,4,37.578978,126.8118297
서부,서대문구,충암유치원,유치원,사립,서울특별시 서대문구 남가좌동 2-3,26.7,6,37.5790747,126.9367861
서부,은평구,연서중학교,중학교, 공립, 서울특별시 은평구 증산서길 125-6 ,31.7,29,37.5791983,126.901475
동부,동대문구,빛나유치원,유치원,사립,서울특별시 동대문구 전농로23길 47 ,21,2,37.5793764,127.0538865
강서,양천구,빛나유치원,유치원,사립,양천구 목동로 212 ,17.7,6,37.5793764,127.0538865
중부,종로구,서울재동초등학교,초등학교, 공립,서울특별시 종로구 북촌로4길 7 ,20.2,15,37.57961505,126.9856014
중부,종로구,서울재동초등학교병설유치원,유치원,공립,서울특별시 종로구 북촌로4길 7 ,21,3,37.57961505,126.9856014
서울시,동대문구,해성국제컨벤션고등학교,고등학교, 특성화고(직업), 서울특별시 동대문구 전농로20길 31 ,24.5,27,37.5796508,127.0571269
서울시,동대문구,해성여자고등학교,고등학교, 일반고, 서울특별시 동대문구 전농로20길 31 ,31.2,37,37.5796508,127.0571269
서울시,종로구,서일국제경영고등학교,고등학교, 특성화고(직업), 서울특별시 종로구 지봉로17길 49 ,26.9,15,37.5797999,127.0127642
서울시,종로구,대동세무고등학교,고등학교, 특성화고(직업), 서울특별시 종로구 계동길 84-10 ,25.3,30,37.5798926,126.9867159
동부,동대문구,동광유치원,유치원,사립,서울특별시 동대문구 사가정로25길 28-1 ,28,1,37.580046,127.070602
동부,동대문구,전농중학교,중학교, 공립, 서울특별시 동대문구 사가정로13길 71 ,29,26,37.5801152,127.05891
동부,동대문구,전일중학교,중학교, 공립, 서울특별시 동대문구 사가정로13길 67 ,30.3,22,37.5801152,127.05891
